,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,name,person
1255489,1255489,2020-06-06 23:38:35,571365235126,"fraud_Armstrong, Walter and Gottlieb",food_dining,15.28,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,b581b2774e233447b1232a1f16de8ff3,1370561915,44.565147,-85.467283,0,Barbara Taylor,Barbara Taylor 1995-07-12
1255944,1255944,2020-06-07 03:59:57,571365235126,fraud_Huels-Nolan,gas_transport,70.05,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,e6963d88509ade2b60beb1eec76a5014,1370577597,44.909841,-85.41978399999999,0,Barbara Taylor,Barbara Taylor 1995-07-12
1256226,1256226,2020-06-07 06:42:26,571365235126,fraud_Zemlak Group,misc_net,23.68,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,5f01642be5c2dd77e31376fb9993a28f,1370587346,43.751078,-86.803205,0,Barbara Taylor,Barbara Taylor 1995-07-12
1257073,1257073,2020-06-07 13:41:21,571365235126,fraud_Kris-Padberg,shopping_pos,2.64,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,144057493cf8011a948b31ef45fa58f9,1370612481,45.295194,-86.55084000000001,0,Barbara Taylor,Barbara Taylor 1995-07-12
1257646,1257646,2020-06-07 17:06:30,571365235126,"fraud_Kihn, Brakus and Goyette",personal_care,325.58,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,fc1d7a8fd6d19e9693142db2ea568a69,1370624790,44.168454,-86.383732,0,Barbara Taylor,Barbara Taylor 1995-07-12
1258363,1258363,2020-06-07 21:19:26,571365235126,fraud_Crona and Sons,kids_pets,49.95,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,7909d6cf44fd3641154a1a2a51361962,1370639966,45.49952,-87.055901,0,Barbara Taylor,Barbara Taylor 1995-07-12
1260572,1260572,2020-06-08 12:55:32,571365235126,"fraud_Ruecker, Beer and Collier",shopping_net,6.13,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,1205bb803007f7bff03200c58aadbfe4,1370696132,44.301838,-86.761772,0,Barbara Taylor,Barbara Taylor 1995-07-12
1260661,1260661,2020-06-08 13:16:37,571365235126,"fraud_Durgan, Gislason and Spencer",home,33.14,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,fa94f7ee535c99fdcb8d448e1be68a6d,1370697397,45.345422,-85.796914,0,Barbara Taylor,Barbara Taylor 1995-07-12
1260901,1260901,2020-06-08 14:28:43,571365235126,fraud_Nienow PLC,entertainment,84.15,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,b9308c64a153b8628cf98bc9ff039d05,1370701723,45.317932,-87.117439,0,Barbara Taylor,Barbara Taylor 1995-07-12
1260932,1260932,2020-06-08 14:35:00,571365235126,"fraud_Tillman, Fritsch and Schmitt",misc_net,11.0,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,c23b0f6e6ed8bfc0f7ed9683cf4d8386,1370702100,44.194669,-85.48311899999999,0,Barbara Taylor,Barbara Taylor 1995-07-12
1261558,1261558,2020-06-08 17:37:40,571365235126,fraud_Reichel Inc,entertainment,63.43,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,44e0a2549413b9b33cb99b455e564757,1370713060,43.970269,-85.430797,0,Barbara Taylor,Barbara Taylor 1995-07-12
1261622,1261622,2020-06-08 17:52:41,571365235126,fraud_Kutch-Ferry,home,34.55,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,c164fd59d722668716ab4affff0feaa5,1370713961,45.103732,-86.299289,0,Barbara Taylor,Barbara Taylor 1995-07-12
1261780,1261780,2020-06-08 18:39:37,571365235126,"fraud_Goyette, Howell and Collier",shopping_pos,7.85,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,6ad00a9113fb223c344811aacf91a9db,1370716777,43.65571,-85.72945,0,Barbara Taylor,Barbara Taylor 1995-07-12
1261940,1261940,2020-06-08 19:25:50,571365235126,"fraud_Schiller, Blanda and Johnson",home,35.4,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,b8da99b7c7b7de91ddd59315a4033825,1370719550,44.975819,-86.55125699999999,0,Barbara Taylor,Barbara Taylor 1995-07-12
1262363,1262363,2020-06-08 21:15:59,571365235126,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,1025.69,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,7037be841d60f275f9db1813bbf68de4,1370726159,44.806136,-86.340035,0,Barbara Taylor,Barbara Taylor 1995-07-12
1262440,1262440,2020-06-08 21:41:05,571365235126,fraud_Carroll PLC,health_fitness,4.16,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,5dc72fd4ad2d82fbc48306dd167f3c9c,1370727665,44.160976,-86.065431,0,Barbara Taylor,Barbara Taylor 1995-07-12
1262511,1262511,2020-06-08 22:06:13,571365235126,fraud_Beier-Hyatt,shopping_pos,12.17,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,0d234a07a5a98ff18e5efd66f2284ab2,1370729173,45.348227,-85.806913,0,Barbara Taylor,Barbara Taylor 1995-07-12
1262789,1262789,2020-06-08 23:19:27,571365235126,fraud_Donnelly LLC,entertainment,73.78,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,7ac955f5ca8249782260dc59f2db45de,1370733567,44.861698,-86.770291,0,Barbara Taylor,Barbara Taylor 1995-07-12
1264026,1264026,2020-06-09 09:04:28,571365235126,fraud_Kiehn-Emmerich,grocery_pos,113.14,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,6553c730dda9a87de07e2aacd6be7bda,1370768668,43.609502,-87.136651,0,Barbara Taylor,Barbara Taylor 1995-07-12
1264121,1264121,2020-06-09 09:50:29,571365235126,"fraud_Kerluke, Kertzmann and Wiza",misc_net,9.94,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,dd8128aec1ddbee4ff4d6ab83042a285,1370771429,44.912108,-86.042641,0,Barbara Taylor,Barbara Taylor 1995-07-12
1264152,1264152,2020-06-09 10:01:54,571365235126,"fraud_Olson, Becker and Koch",gas_transport,59.61,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,2d87afb05da5b78b0fc2fb10899ad64e,1370772114,44.991856,-85.333656,0,Barbara Taylor,Barbara Taylor 1995-07-12
1264186,1264186,2020-06-09 10:15:03,571365235126,"fraud_Goldner, Kovacek and Abbott",grocery_pos,70.32,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,f87f71db755f40e42a488d2cce6ee5d9,1370772903,43.934709000000005,-86.32046899999999,0,Barbara Taylor,Barbara Taylor 1995-07-12
1265015,1265015,2020-06-09 15:10:57,571365235126,"fraud_Dare, Fritsch and Zboncak",health_fitness,17.59,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,da6b3a5cad078c25114e329ae0f76c0d,1370790657,44.106355,-85.64362,0,Barbara Taylor,Barbara Taylor 1995-07-12
1265831,1265831,2020-06-09 19:18:37,571365235126,fraud_Heaney-Marquardt,entertainment,96.25,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,8bd23d6dec443e0c4fc76373d2b0a263,1370805517,44.78618,-85.46735600000001,0,Barbara Taylor,Barbara Taylor 1995-07-12
1265957,1265957,2020-06-09 20:03:19,571365235126,fraud_Windler LLC,kids_pets,188.09,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,7bda133b3ebb113a734b6243b1abbc09,1370808199,44.58202,-85.590267,0,Barbara Taylor,Barbara Taylor 1995-07-12
1266052,1266052,2020-06-09 20:29:18,571365235126,fraud_Torp-Lemke,misc_pos,6.24,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,1edac161954b67fcb3107dbe67d4bd72,1370809758,45.260721,-85.83005899999999,0,Barbara Taylor,Barbara Taylor 1995-07-12
1266215,1266215,2020-06-09 21:14:55,571365235126,"fraud_Swaniawski, Lowe and Robel",shopping_pos,2.53,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,8ecc5def0eac123e7f4f70d47104ab37,1370812495,44.964557,-85.378295,0,Barbara Taylor,Barbara Taylor 1995-07-12
1266461,1266461,2020-06-09 22:32:03,571365235126,fraud_Boyer-Reichert,shopping_net,2.69,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,b1c824e7f7ceb98e3a439c759711ca95,1370817123,43.861652,-85.755057,0,Barbara Taylor,Barbara Taylor 1995-07-12
1266737,1266737,2020-06-09 23:58:15,571365235126,"fraud_Reichert, Huels and Hoppe",shopping_net,4.63,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,5a2af1a8e963ea5afdc5339e66a69539,1370822295,44.373662,-86.079849,0,Barbara Taylor,Barbara Taylor 1995-07-12
1267213,1267213,2020-06-10 08:27:51,571365235126,fraud_Jaskolski-Dibbert,grocery_net,36.29,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,f49323e58d58ba0a1f3fe53f05cbbb36,1370852871,45.120621,-85.69931600000001,0,Barbara Taylor,Barbara Taylor 1995-07-12
1270194,1270194,2020-06-11 19:27:08,571365235126,"fraud_Bernhard, Grant and Langworth",shopping_pos,5.16,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,1ad0f1040c7ab536a822da1c2d0533b3,1370978828,43.606909,-85.768801,0,Barbara Taylor,Barbara Taylor 1995-07-12
1270380,1270380,2020-06-11 20:57:17,571365235126,fraud_Hammes-Beatty,kids_pets,119.72,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,34bdec8f854a217eb08db72c343155cf,1370984237,45.506375,-86.24850699999999,0,Barbara Taylor,Barbara Taylor 1995-07-12
1270700,1270700,2020-06-11 23:58:07,571365235126,fraud_Hyatt-Blick,travel,8.69,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,412ea6e2e2fd2e290352e6e1fb8d6a5c,1370995087,44.891362,-85.923834,0,Barbara Taylor,Barbara Taylor 1995-07-12
1270975,1270975,2020-06-12 03:16:53,571365235126,fraud_Auer-Mosciski,grocery_pos,109.02,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,d60f19d8b691b82b0c762d0117210f94,1371007013,43.632515000000005,-87.13768,0,Barbara Taylor,Barbara Taylor 1995-07-12
1271031,1271031,2020-06-12 04:02:54,571365235126,fraud_Welch Inc,misc_net,123.02,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,4698a5781bb6cc1eb03c5240e83630b2,1371009774,43.747095,-86.68109,0,Barbara Taylor,Barbara Taylor 1995-07-12
1271409,1271409,2020-06-12 08:57:43,571365235126,fraud_Deckow-O'Conner,grocery_pos,116.22,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,e7ce9fafb1823cc1f3dc10b0707b996d,1371027463,43.95819,-87.156952,0,Barbara Taylor,Barbara Taylor 1995-07-12
1271544,1271544,2020-06-12 10:48:53,571365235126,"fraud_Stroman, Hudson and Erdman",gas_transport,43.52,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,7b134035b3b80750f66cc910323ebb6a,1371034133,43.915482,-85.847605,0,Barbara Taylor,Barbara Taylor 1995-07-12
1271612,1271612,2020-06-12 11:42:41,571365235126,fraud_Huels-Hahn,gas_transport,39.33,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,6f4f9afd9cc92144ab3bb541fabffe94,1371037361,44.569161,-86.314491,0,Barbara Taylor,Barbara Taylor 1995-07-12
1271725,1271725,2020-06-12 12:48:40,571365235126,"fraud_Bahringer, Schoen and Corkery",shopping_pos,1.86,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,bdf14123a517071e430798177bfc6925,1371041320,45.219022,-85.87217199999999,0,Barbara Taylor,Barbara Taylor 1995-07-12
1271796,1271796,2020-06-12 13:21:37,571365235126,fraud_Terry Ltd,home,28.12,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,7231dd8ae8e97f9d0eb40872af087b96,1371043297,44.731788,-86.970894,0,Barbara Taylor,Barbara Taylor 1995-07-12
1272086,1272086,2020-06-12 15:51:48,571365235126,fraud_Beer-Jast,kids_pets,43.12,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,4753e230c6212ae29a17314265caebb4,1371052308,45.404638,-86.297365,0,Barbara Taylor,Barbara Taylor 1995-07-12
1272413,1272413,2020-06-12 18:31:51,571365235126,fraud_Dibbert and Sons,entertainment,27.1,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,7cc2a66b178e343caf080881ab11ee2f,1371061911,44.850166,-85.53761,0,Barbara Taylor,Barbara Taylor 1995-07-12
1273050,1273050,2020-06-12 23:47:56,571365235126,"fraud_McDermott, Osinski and Morar",home,80.03,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,118883b5eb86d6414240ad83e1fab4ad,1371080876,44.621993,-87.072335,0,Barbara Taylor,Barbara Taylor 1995-07-12
1273488,1273488,2020-06-13 05:43:49,571365235126,fraud_Berge LLC,gas_transport,60.82,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,59d346fda53455534f807534ce5d2aa0,1371102229,45.207866,-86.414076,0,Barbara Taylor,Barbara Taylor 1995-07-12
1273972,1273972,2020-06-13 12:05:25,571365235126,fraud_Hills-Witting,shopping_net,2.5,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,6a661e5b68e8a0ed33b1cac7fae60e17,1371125125,43.762583,-85.670693,0,Barbara Taylor,Barbara Taylor 1995-07-12
1274258,1274258,2020-06-13 14:26:29,571365235126,fraud_Nienow PLC,entertainment,50.12,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,117bb85a32a2d34a819f4bcd29ea2c95,1371133589,44.790072,-86.528918,0,Barbara Taylor,Barbara Taylor 1995-07-12
1274833,1274833,2020-06-13 19:05:12,571365235126,"fraud_Kuhic, Bins and Pfeffer",shopping_net,4.49,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,2f4f0fcc8378b5d7e4f922b30afbaaa7,1371150312,45.536478,-85.708086,0,Barbara Taylor,Barbara Taylor 1995-07-12
1274920,1274920,2020-06-13 19:51:17,571365235126,fraud_Jast-McDermott,shopping_pos,2.92,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,3716e147d5519600a5a936703eeb6003,1371153077,43.82491,-86.518454,0,Barbara Taylor,Barbara Taylor 1995-07-12
1275232,1275232,2020-06-13 22:32:25,571365235126,fraud_Howe PLC,entertainment,5.52,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,fa7156d5285c950422d20ed43ed6942e,1371162745,44.088268,-85.721113,0,Barbara Taylor,Barbara Taylor 1995-07-12
1276265,1276265,2020-06-14 08:31:52,571365235126,"fraud_Huel, Hammes and Witting",grocery_pos,77.93,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,f999b3db0c83131b2b5009a93a5094ae,1371198712,44.766001,-86.359189,0,Barbara Taylor,Barbara Taylor 1995-07-12
1276295,1276295,2020-06-14 08:50:34,571365235126,fraud_Heller-Abshire,grocery_net,41.72,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,d255d4d1e2d6c917272a3aa1ac6d933c,1371199834,44.524783,-86.198561,0,Barbara Taylor,Barbara Taylor 1995-07-12
1276593,1276593,2020-06-14 11:34:19,571365235126,"fraud_Osinski, Ledner and Leuschke",grocery_pos,111.17,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,d3cc6c32d4aea60c4f91d74907a1c55c,1371209659,45.204903,-86.170825,0,Barbara Taylor,Barbara Taylor 1995-07-12
1276788,1276788,2020-06-14 12:41:29,571365235126,fraud_Larkin Ltd,kids_pets,23.74,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,60e9675195ade519d8a7088670b3843e,1371213689,43.990087,-87.05828199999999,0,Barbara Taylor,Barbara Taylor 1995-07-12
1277519,1277519,2020-06-14 16:52:51,571365235126,"fraud_O'Connell, Botsford and Hand",home,27.47,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,51fb333155d0fb5b2ab2fb448f692459,1371228771,44.901784,-85.506883,0,Barbara Taylor,Barbara Taylor 1995-07-12
1278099,1278099,2020-06-14 20:24:24,571365235126,"fraud_Torp, Muller and Borer",health_fitness,68.21,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,f28ed83803e1a57ba30359cb492ef62d,1371241464,44.03468,-85.936419,0,Barbara Taylor,Barbara Taylor 1995-07-12
1278895,1278895,2020-06-15 01:27:22,571365235126,"fraud_Raynor, Reinger and Hagenes",gas_transport,40.17,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,f9e605fed79af30e684b10c268e92ce5,1371259642,45.418323,-86.5819,0,Barbara Taylor,Barbara Taylor 1995-07-12
1279004,1279004,2020-06-15 02:13:26,571365235126,fraud_Cummings LLC,gas_transport,61.98,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,1d35bd765501fe81ed4868fe9111f357,1371262406,44.559399,-86.70908299999999,0,Barbara Taylor,Barbara Taylor 1995-07-12
1280110,1280110,2020-06-15 10:16:29,571365235126,"fraud_Tromp, Kerluke and Glover",grocery_net,49.61,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,52abc34264b6df7ea21c1a9f1bb905ba,1371291389,44.263041,-86.374725,0,Barbara Taylor,Barbara Taylor 1995-07-12
1280121,1280121,2020-06-15 10:20:18,571365235126,"fraud_Jenkins, Hauck and Friesen",gas_transport,58.06,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,97bd30bc3ed9ee29e193f931928a67d8,1371291618,44.672563,-85.58622700000001,0,Barbara Taylor,Barbara Taylor 1995-07-12
1280796,1280796,2020-06-15 14:08:02,571365235126,fraud_Kertzmann LLC,health_fitness,178.68,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,d6a273d51f90a77a65b2e0bdc4e80dcd,1371305282,45.416158,-86.091443,0,Barbara Taylor,Barbara Taylor 1995-07-12
1281184,1281184,2020-06-15 15:44:36,571365235126,"fraud_Kling, Howe and Schneider",home,29.3,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,87d34b083b462388076e6b72b4ac69d3,1371311076,45.172191,-85.977298,0,Barbara Taylor,Barbara Taylor 1995-07-12
1281445,1281445,2020-06-15 16:54:01,571365235126,fraud_Morissette PLC,shopping_pos,24.54,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,6e0290aca7423af927c1a37fe5b82202,1371315241,45.385633,-85.93281800000001,0,Barbara Taylor,Barbara Taylor 1995-07-12
1281550,1281550,2020-06-15 17:22:52,571365235126,fraud_Dibbert-Green,entertainment,6.92,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,5c65f2d7ff19b6a55b98cc6b3d7157cd,1371316972,43.883129,-86.093329,0,Barbara Taylor,Barbara Taylor 1995-07-12
1282176,1282176,2020-06-15 20:36:04,571365235126,fraud_Kassulke Inc,entertainment,28.53,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,c46c6e02147fe33df2e1478df3f9f149,1371328564,44.491137,-85.215261,0,Barbara Taylor,Barbara Taylor 1995-07-12
1282710,1282710,2020-06-15 23:03:16,571365235126,fraud_Pagac LLC,shopping_pos,1441.02,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,15e441aff0bbc6ed5aea2826aca10bcd,1371337396,45.487337,-87.03348299999999,0,Barbara Taylor,Barbara Taylor 1995-07-12
